53370	2.061583e-06	-2.468224e-07	-8.875899e-07	9038
61626	2.061463e-06	-2.467676e-07	-8.878855e-07	9038
69882	2.061342e-06	-2.467128e-07	-8.881811e-07	9038
78138	2.061221e-06	-2.466580e-07	-8.884766e-07	9038
86394	2.061100e-06	-2.466032e-07	-8.887721e-07	9038
94650	2.060979e-06	-2.465484e-07	-8.890677e-07	9038
102906	2.060858e-06	-2.464936e-07	-8.893632e-07	9038
111162	2.060737e-06	-2.464388e-07	-8.896587e-07	9038
119418	2.060616e-06	-2.463840e-07	-8.899541e-07	9038
127674	2.060495e-06	-2.463292e-07	-8.902496e-07	9038
135930	2.060374e-06	-2.462745e-07	-8.905450e-07	9038
144186	2.060253e-06	-2.462197e-07	-8.908404e-07	9038
152442	2.060132e-06	-2.461649e-07	-8.911358e-07	9038
160698	2.060011e-06	-2.461101e-07	-8.914312e-07	9038
168954	2.059889e-06	-2.460554e-07	-8.917265e-07	9038
177210	2.059768e-06	-2.460006e-07	-8.920219e-07	9038
185466	2.059646e-06	-2.459458e-07	-8.923172e-07	9038
193722	2.059525e-06	-2.458911e-07	-8.926125e-07	9038
201978	2.059403e-06	-2.458363e-07	-8.929078e-07	9038
210234	2.059282e-06	-2.457816e-07	-8.932030e-07	9038
218490	2.059160e-06	-2.457269e-07	-8.934983e-07	9038
226746	2.059039e-06	-2.456721e-07	-8.937935e-07	9038
235002	2.058917e-06	-2.456174e-07	-8.940888e-07	9038
243258	2.058795e-06	-2.455626e-07	-8.943840e-07	9038
251514	2.058674e-06	-2.455079e-07	-8.946791e-07	9038
259770	2.058552e-06	-2.454532e-07	-8.949743e-07	9038
268026	2.058430e-06	-2.453984e-07	-8.952695e-07	9038
276282	2.058308e-06	-2.453437e-07	-8.955646e-07	9038
284538	2.058187e-06	-2.452890e-07	-8.958597e-07	9038
292794	2.058064e-06	-2.452343e-07	-8.961548e-07	9038
301050	2.057943e-06	-2.451796e-07	-8.964499e-07	9038
309306	2.057820e-06	-2.451249e-07	-8.967450e-07	9038
317562	2.057698e-06	-2.450701e-07	-8.970400e-07	9038
325818	2.057576e-06	-2.450155e-07	-8.973350e-07	9038
334074	2.057454e-06	-2.449607e-07	-8.976300e-07	9038
342330	2.057332e-06	-2.449061e-07	-8.979250e-07	9038
350586	2.057210e-06	-2.448513e-07	-8.982200e-07	9038
358842	2.057087e-06	-2.447967e-07	-8.985149e-07	9038
367098	2.056965e-06	-2.447420e-07	-8.988099e-07	9038
375354	2.056843e-06	-2.446873e-07	-8.991048e-07	9038
383610	2.056720e-06	-2.446326e-07	-8.993997e-07	9038
391866	2.056598e-06	-2.445779e-07	-8.996946e-07	9038
400122	2.056475e-06	-2.445233e-07	-8.999895e-07	9038
408378	2.056353e-06	-2.444686e-07	-9.002843e-07	9038
416634	2.056230e-06	-2.444139e-07	-9.005792e-07	9038
424890	2.056107e-06	-2.443593e-07	-9.008739e-07	9038
433146	2.055985e-06	-2.443046e-07	-9.011687e-07	9038
441402	2.055862e-06	-2.442499e-07	-9.014635e-07	9038
449658	2.055739e-06	-2.441953e-07	-9.017583e-07	9038
457914	2.055616e-06	-2.441406e-07	-9.020530e-07	9038
466170	2.055493e-06	-2.440860e-07	-9.023478e-07	9038
474426	2.055370e-06	-2.440314e-07	-9.026425e-07	9038
482682	2.055247e-06	-2.439767e-07	-9.029372e-07	9038
490938	2.055124e-06	-2.439221e-07	-9.032319e-07	9038
