298601	-2.365113e-08	1.129807e-07	9.722116e-08	3116
290345	-2.366206e-08	1.129813e-07	9.721778e-08	3116
282089	-2.367299e-08	1.129819e-07	9.721439e-08	3116
273833	-2.368393e-08	1.129826e-07	9.721101e-08	3116
265577	-2.369486e-08	1.129832e-07	9.720762e-08	3116
257321	-2.370579e-08	1.129838e-07	9.720423e-08	3116
249065	-2.371672e-08	1.129844e-07	9.720084e-08	3116
240809	-2.372765e-08	1.129851e-07	9.719745e-08	3116
232553	-2.373858e-08	1.129857e-07	9.719405e-08	3116
224297	-2.374950e-08	1.129863e-07	9.719066e-08	3116
216041	-2.376043e-08	1.129869e-07	9.718726e-08	3116
207785	-2.377136e-08	1.129875e-07	9.718386e-08	3116
199529	-2.378229e-08	1.129882e-07	9.718047e-08	3116
191273	-2.379321e-08	1.129888e-07	9.717706e-08	3116
183017	-2.380414e-08	1.129894e-07	9.717366e-08	3116
174761	-2.381507e-08	1.129901e-07	9.717026e-08	3116
166505	-2.382599e-08	1.129907e-07	9.716685e-08	3116
158249	-2.383691e-08	1.129913e-07	9.716344e-08	3116
149993	-2.384784e-08	1.129919e-07	9.716004e-08	3116
141737	-2.385876e-08	1.129926e-07	9.715663e-08	3116
133481	-2.386968e-08	1.129932e-07	9.715321e-08	3116
125225	-2.388061e-08	1.129938e-07	9.714980e-08	3116
116969	-2.389153e-08	1.129944e-07	9.714638e-08	3116
108713	-2.390245e-08	1.129951e-07	9.714297e-08	3116
100457	-2.391337e-08	1.129957e-07	9.713955e-08	3116
92201	-2.392429e-08	1.129963e-07	9.713613e-08	3116
83945	-2.393521e-08	1.129970e-07	9.713271e-08	3116
75689	-2.394613e-08	1.129976e-07	9.712929e-08	3116
67433	-2.395705e-08	1.129982e-07	9.712586e-08	3116
59177	-2.396797e-08	1.129988e-07	9.712244e-08	3116
50921	-2.397888e-08	1.129995e-07	9.711901e-08	3116
42665	-2.398980e-08	1.130001e-07	9.711558e-08	3116
34409	-2.400072e-08	1.130007e-07	9.711215e-08	3116
26153	-2.401164e-08	1.130014e-07	9.710872e-08	3116
17897	-2.402255e-08	1.130020e-07	9.710528e-08	3116
9641	-2.403347e-08	1.130026e-07	9.710185e-08	3116
1385	-2.404438e-08	1.130032e-07	9.709841e-08	3116
1149317	-2.563965e-08	1.136295e-07	9.972224e-08	3887
1141061	-2.565093e-08	1.136302e-07	9.971858e-08	3887
1132805	-2.566220e-08	1.136308e-07	9.971490e-08	3887
1124549	-2.567347e-08	1.136315e-07	9.971124e-08	3887
1116293	-2.568474e-08	1.136322e-07	9.970756e-08	3887
1108037	-2.569602e-08	1.136329e-07	9.970389e-08	3887
1099781	-2.570729e-08	1.136335e-07	9.970022e-08	3887
1091525	-2.571856e-08	1.136342e-07	9.969654e-08	3887
1083269	-2.572983e-08	1.136349e-07	9.969285e-08	3887
1075013	-2.574110e-08	1.136356e-07	9.968917e-08	3887
1066757	-2.575237e-08	1.136362e-07	9.968549e-08	3887
1058501	-2.576363e-08	1.136369e-07	9.968181e-08	3887
1050245	-2.577490e-08	1.136376e-07	9.967813e-08	3887
1041989	-2.578617e-08	1.136383e-07	9.967444e-08	3887
1033733	-2.579744e-08	1.136389e-07	9.967075e-08	3887
1025477	-2.580870e-08	1.136396e-07	9.966706e-08	3887
1017221	-2.581997e-08	1.136403e-07	9.966337e-08	3887
1008965	-2.583123e-08	1.136410e-07	9.965968e-08	3887
1000709	-2.584250e-08	1.136417e-07	9.965598e-08	3887
992453	-2.585376e-08	1.136423e-07	9.965228e-08	3887
984197	-2.586503e-08	1.136430e-07	9.964859e-08	3887
975941	-2.587629e-08	1.136437e-07	9.964489e-08	3887
967685	-2.588755e-08	1.136444e-07	9.964118e-08	3887
959429	-2.589881e-08	1.136451e-07	9.963748e-08	3887
951173	-2.591007e-08	1.136457e-07	9.963378e-08	3887
942917	-2.592133e-08	1.136464e-07	9.963007e-08	3887
934661	-2.593259e-08	1.136471e-07	9.962636e-08	3887
926405	-2.594385e-08	1.136478e-07	9.962265e-08	3887
918149	-2.595511e-08	1.136485e-07	9.961894e-08	3887
909893	-2.596637e-08	1.136492e-07	9.961524e-08	3887
901637	-2.597763e-08	1.136498e-07	9.961152e-08	3887
893381	-2.598889e-08	1.136505e-07	9.960780e-08	3887
