604757	1.201557e-07	-9.914354e-09	-5.172368e-08	4655
613013	1.201485e-07	-9.911160e-09	-5.174090e-08	4655
621269	1.201414e-07	-9.907965e-09	-5.175813e-08	4655
629525	1.201342e-07	-9.904771e-09	-5.177536e-08	4655
637781	1.201271e-07	-9.901577e-09	-5.179258e-08	4655
646037	1.201199e-07	-9.898384e-09	-5.180981e-08	4655
654293	1.201127e-07	-9.895190e-09	-5.182703e-08	4655
662549	1.201056e-07	-9.891997e-09	-5.184425e-08	4655
670805	1.200984e-07	-9.888804e-09	-5.186147e-08	4655
679061	1.200912e-07	-9.885611e-09	-5.187869e-08	4655
687317	1.200840e-07	-9.882419e-09	-5.189591e-08	4655
695573	1.200768e-07	-9.879226e-09	-5.191313e-08	4655
703829	1.200697e-07	-9.876034e-09	-5.193035e-08	4655
712085	1.200625e-07	-9.872842e-09	-5.194756e-08	4655
720341	1.200553e-07	-9.869650e-09	-5.196478e-08	4655
728597	1.200481e-07	-9.866459e-09	-5.198199e-08	4655
736853	1.200409e-07	-9.863268e-09	-5.199920e-08	4655
745109	1.200337e-07	-9.860076e-09	-5.201641e-08	4655
753365	1.200265e-07	-9.856885e-09	-5.203362e-08	4655
761621	1.200193e-07	-9.853694e-09	-5.205083e-08	4655
769877	1.200121e-07	-9.850504e-09	-5.206804e-08	4655
778133	1.200049e-07	-9.847313e-09	-5.208525e-08	4655
786389	1.199977e-07	-9.844123e-09	-5.210245e-08	4655
794645	1.199905e-07	-9.840933e-09	-5.211966e-08	4655
802901	1.199833e-07	-9.837742e-09	-5.213686e-08	4655
811157	1.199761e-07	-9.834553e-09	-5.215407e-08	4655
819413	1.199688e-07	-9.831363e-09	-5.217127e-08	4655
827669	1.199616e-07	-9.828174e-09	-5.218847e-08	4655
835925	1.199544e-07	-9.824984e-09	-5.220567e-08	4655
844181	1.199472e-07	-9.821796e-09	-5.222287e-08	4655
852437	1.199400e-07	-9.818607e-09	-5.224007e-08	4655
860693	1.199327e-07	-9.815419e-09	-5.225726e-08	4655
868949	1.199255e-07	-9.812230e-09	-5.227446e-08	4655
877205	1.199183e-07	-9.809042e-09	-5.229165e-08	4655
885461	1.199110e-07	-9.805854e-09	-5.230885e-08	4655
893717	1.199038e-07	-9.802666e-09	-5.232604e-08	4655
901973	1.198965e-07	-9.799479e-09	-5.234323e-08	4655
910229	1.198893e-07	-9.796291e-09	-5.236042e-08	4655
918485	1.198820e-07	-9.793104e-09	-5.237762e-08	4655
926741	1.198748e-07	-9.789916e-09	-5.239480e-08	4655
934997	1.198675e-07	-9.786730e-09	-5.241199e-08	4655
943253	1.198603e-07	-9.783543e-09	-5.242918e-08	4655
951509	1.198530e-07	-9.780357e-09	-5.244636e-08	4655
959765	1.198458e-07	-9.777170e-09	-5.246355e-08	4655
968021	1.198385e-07	-9.773984e-09	-5.248073e-08	4655
976277	1.198312e-07	-9.770798e-09	-5.249791e-08	4655
984533	1.198240e-07	-9.767613e-09	-5.251509e-08	4655
992789	1.198167e-07	-9.764427e-09	-5.253228e-08	4655
1001045	1.198094e-07	-9.761242e-09	-5.254945e-08	4655
1009301	1.198021e-07	-9.758057e-09	-5.256663e-08	4655
1017557	1.197949e-07	-9.754872e-09	-5.258381e-08	4655
1025813	1.197876e-07	-9.751687e-09	-5.260098e-08	4655
1034069	1.197803e-07	-9.748503e-09	-5.261816e-08	4655
1042325	1.197730e-07	-9.745319e-09	-5.263534e-08	4655
1050581	1.197657e-07	-9.742135e-09	-5.265251e-08	4655
1058837	1.197584e-07	-9.738951e-09	-5.266968e-08	4655
1067093	1.197511e-07	-9.735767e-09	-5.268685e-08	4655
1075349	1.197438e-07	-9.732584e-09	-5.270402e-08	4655
1083605	1.197365e-07	-9.729400e-09	-5.272119e-08	4655
1091861	1.197292e-07	-9.726217e-09	-5.273836e-08	4655
1100117	1.197219e-07	-9.723035e-09	-5.275552e-08	4655
1108373	1.197146e-07	-9.719852e-09	-5.277269e-08	4655
1116629	1.197073e-07	-9.716669e-09	-5.278985e-08	4655
1124885	1.197000e-07	-9.713487e-09	-5.280702e-08	4655
1133141	1.196927e-07	-9.710305e-09	-5.282418e-08	4655
1141397	1.196854e-07	-9.707123e-09	-5.284134e-08	4655
1149653	1.196780e-07	-9.703941e-09	-5.285850e-08	4655
1357	2.623434e-07	-9.309978e-09	-9.366328e-08	3088
9613	2.623302e-07	-9.303001e-09	-9.370090e-08	3088
17869	2.623171e-07	-9.296025e-09	-9.373851e-08	3088
26125	2.623039e-07	-9.289050e-09	-9.377612e-08	3088
34381	2.622907e-07	-9.282075e-09	-9.381373e-08	3088
42637	2.622774e-07	-9.275100e-09	-9.385134e-08	3088
50893	2.622643e-07	-9.268126e-09	-9.388895e-08	3088
59149	2.622510e-07	-9.261152e-09	-9.392655e-08	3088
67405	2.622378e-07	-9.254178e-09	-9.396416e-08	3088
75661	2.622246e-07	-9.247205e-09	-9.400176e-08	3088
83917	2.622113e-07	-9.240232e-09	-9.403936e-08	3088
92173	2.621981e-07	-9.233259e-09	-9.407695e-08	3088
100429	2.621848e-07	-9.226287e-09	-9.411455e-08	3088
108685	2.621716e-07	-9.219315e-09	-9.415214e-08	3088
116941	2.621583e-07	-9.212344e-09	-9.418974e-08	3088
125197	2.621451e-07	-9.205372e-09	-9.422732e-08	3088
133453	2.621318e-07	-9.198401e-09	-9.426491e-08	3088
141709	2.621185e-07	-9.191431e-09	-9.430250e-08	3088
149965	2.621052e-07	-9.184461e-09	-9.434008e-08	3088
158221	2.620920e-07	-9.177491e-09	-9.437766e-08	3088
166477	2.620787e-07	-9.170521e-09	-9.441524e-08	3088
174733	2.620654e-07	-9.163553e-09	-9.445282e-08	3088
182989	2.620521e-07	-9.156584e-09	-9.449040e-08	3088
191245	2.620388e-07	-9.149615e-09	-9.452797e-08	3088
199501	2.620255e-07	-9.142648e-09	-9.456554e-08	3088
207757	2.620121e-07	-9.135680e-09	-9.460312e-08	3088
216013	2.619988e-07	-9.128713e-09	-9.464068e-08	3088
224269	2.619855e-07	-9.121746e-09	-9.467825e-08	3088
232525	2.619721e-07	-9.114779e-09	-9.471582e-08	3088
240781	2.619588e-07	-9.107813e-09	-9.475337e-08	3088
249037	2.619454e-07	-9.100847e-09	-9.479093e-08	3088
257293	2.619321e-07	-9.093882e-09	-9.482849e-08	3088
265549	2.619187e-07	-9.086917e-09	-9.486605e-08	3088
273805	2.619054e-07	-9.079952e-09	-9.490361e-08	3088
282061	2.618920e-07	-9.072988e-09	-9.494116e-08	3088
290317	2.618786e-07	-9.066023e-09	-9.497872e-08	3088
298573	2.618652e-07	-9.059060e-09	-9.501626e-08	3088
306829	2.618519e-07	-9.052097e-09	-9.505381e-08	3088
315085	2.618385e-07	-9.045134e-09	-9.509136e-08	3088
323341	2.618251e-07	-9.038171e-09	-9.512890e-08	3088
331597	2.618117e-07	-9.031209e-09	-9.516644e-08	3088
339853	2.617982e-07	-9.024247e-09	-9.520398e-08	3088
348109	2.617848e-07	-9.017286e-09	-9.524152e-08	3088
356365	2.617714e-07	-9.010324e-09	-9.527906e-08	3088
364621	2.617580e-07	-9.003363e-09	-9.531659e-08	3088
372877	2.617446e-07	-8.996403e-09	-9.535412e-08	3088
381133	2.617311e-07	-8.989443e-09	-9.539165e-08	3088
389389	2.617177e-07	-8.982483e-09	-9.542918e-08	3088
397645	2.617043e-07	-8.975523e-09	-9.546670e-08	3088
405901	2.616908e-07	-8.968565e-09	-9.550423e-08	3088
414157	2.616773e-07	-8.961607e-09	-9.554175e-08	3088
422413	2.616639e-07	-8.954648e-09	-9.557927e-08	3088
430669	2.616504e-07	-8.947690e-09	-9.561679e-08	3088
438925	2.616369e-07	-8.940733e-09	-9.565431e-08	3088
447181	2.616235e-07	-8.933775e-09	-9.569182e-08	3088
455437	2.616100e-07	-8.926818e-09	-9.572933e-08	3088
463693	2.615965e-07	-8.919862e-09	-9.576684e-08	3088
471949	2.615830e-07	-8.912906e-09	-9.580435e-08	3088
480205	2.615695e-07	-8.905951e-09	-9.584186e-08	3088
488461	2.615560e-07	-8.898994e-09	-9.587936e-08	3088
496717	2.615425e-07	-8.892040e-09	-9.591687e-08	3088
504973	2.615289e-07	-8.885086e-09	-9.595437e-08	3088
513229	2.615154e-07	-8.878131e-09	-9.599187e-08	3088
521485	2.615019e-07	-8.871177e-09	-9.602937e-08	3088
529741	2.614883e-07	-8.864223e-09	-9.606686e-08	3088
537997	2.614748e-07	-8.857270e-09	-9.610436e-08	3088
546253	2.614613e-07	-8.850318e-09	-9.614185e-08	3088
554509	2.614477e-07	-8.843365e-09	-9.617934e-08	3088
562765	2.614341e-07	-8.836413e-09	-9.621682e-08	3088
571021	2.614206e-07	-8.829462e-09	-9.625431e-08	3088
579277	2.614070e-07	-8.822510e-09	-9.629179e-08	3088
587533	2.613934e-07	-8.815559e-09	-9.632928e-08	3088
595789	2.613799e-07	-8.808608e-09	-9.636675e-08	3088
604045	2.613663e-07	-8.801658e-09	-9.640424e-08	3088
612301	2.613527e-07	-8.794708e-09	-9.644171e-08	3088
620557	2.613391e-07	-8.787758e-09	-9.647918e-08	3088
628813	2.613255e-07	-8.780809e-09	-9.651666e-08	3088
637069	2.613118e-07	-8.773861e-09	-9.655412e-08	3088
645325	2.612982e-07	-8.766912e-09	-9.659160e-08	3088
653581	2.612846e-07	-8.759964e-09	-9.662906e-08	3088
661837	2.612710e-07	-8.753016e-09	-9.666653e-08	3088
670093	2.612574e-07	-8.746069e-09	-9.670399e-08	3088
678349	2.612437e-07	-8.739122e-09	-9.674145e-08	3088
686605	2.612301e-07	-8.732175e-09	-9.677890e-08	3088
694861	2.612164e-07	-8.725229e-09	-9.681636e-08	3088
703117	2.612028e-07	-8.718283e-09	-9.685382e-08	3088
711373	2.611891e-07	-8.711337e-09	-9.689127e-08	3088
719629	2.611755e-07	-8.704393e-09	-9.692872e-08	3088
727885	2.611618e-07	-8.697448e-09	-9.696617e-08	3088
736141	2.611481e-07	-8.690503e-09	-9.700361e-08	3088
744397	2.611344e-07	-8.683560e-09	-9.704106e-08	3088
752653	2.611208e-07	-8.676616e-09	-9.707851e-08	3088
760909	2.611071e-07	-8.669672e-09	-9.711594e-08	3088
769165	2.610934e-07	-8.662729e-09	-9.715338e-08	3088
777421	2.610797e-07	-8.655787e-09	-9.719082e-08	3088
